"user_id","gender","age","married","has_children","home_country","home_city","home_airport","sign_up_date","num_clicks","num_sessions","avg_session_duration_mins","total_flight_bookings","total_hotel_bookings","avg_flight_discount_percent","avg_hotel_discount_percent","discount_flight_proportion","discount_hotel_proportion","total_cancellations","activity_type","scaled_session_duration","booking_rate","cancellation_rate","num_nights","num_rooms","num_trips","total_checked_bags","avg_amount_spent","money_spent_hotel","money_spent_flight","avg_hotel_price_per_room_night_usd","avg_km_flown","scaled_fare_usd","traveler_profile","perk_assignment"
"461559","F","33","false","false","canada","victoria","YYJ","2022-12-10","197","9","2.75","5","4","0.00","0.09","0","0.4444444444444444","0","Flight with Hotel","0.07","0.8","0","4","4","5","3","573.2050000000000000","1009.80","1826.69","96.75","1993.75","365.34","young frequent traveller","Free Checked Bag"
"514551","F","23","false","false","usa","new york","LGA","2023-01-06","136","10","1.70","0","1","0.10","0.18","0.2","0.2","0","Hotel Only","0.04","0","0","1","1","1","0","","3856.45","0.00","349.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"525377","F","26","false","false","usa","birmingham","BHM","2023-01-12","171","9","2.36","0","0","0.00","0.00","0","0","0","No Activity","0.06","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"489786","F","51","true","false","usa","akron","AKR","2022-12-25","61","10","0.75","0","0","0.13","0.05","0.2","0.2","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Exclusive Discount"
"465138","F","37","false","false","usa","birmingham","BHM","2022-12-12","180","9","2.46","5","5","0.05","0.13","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.06","1","0","5","5","5","3","711.0400000000000000","2530.00","1025.20","198.20","1167.49","205.04","Normal traveller","1 Night Free With Hotel"
"510283","F","18","false","false","canada","edmonton","YED","2023-01-04","98","8","1.54","0","0","0.10","0.20","0.25","0.125","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"516375","F","38","true","false","usa","houston","IAH","2023-01-07","184","9","2.54","5","5","0.16","0.10","0.4444444444444444","0.3333333333333333","0","Flight with Hotel","0.06","1","0","5","5","5","2","775.4220000000000000","2028.75","1636.45","181.40","1932.29","357.62","Normal traveller","1 Night Free With Hotel"
"495042","F","48","true","false","usa","los angeles","LAX","2022-12-27","219","9","3.02","5","6","0.10","0.10","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.08","0.8333333333333334","0","6","6","6","1","844.1280000000000000","3148.70","2584.66","203.00","3163.44","522.93","business traveller","1 Night Free With Hotel"
"502799","F","47","true","false","usa","nashville","BNA","2022-12-31","222","9","3.03","5","5","0.15","0.08","0.2222222222222222","0.2222222222222222","0","Flight with Hotel","0.08","1","0","5","5","5","3","709.1720000000000000","1901.00","1644.86","168.00","1741.71","328.97","Normal traveller","No Cancellation Fee"
"453143","F","46","false","false","usa","houston","HOU","2022-12-06","160","9","2.21","5","6","0.10","0.07","0.1111111111111111","0.3333333333333333","0","Flight with Hotel","0.05","0.8333333333333334","0","6","6","6","4","672.4340000000000000","2496.10","2044.17","159.50","2684.75","408.83","business traveller","1 Night Free With Hotel"
"500974","F","42","false","false","usa","san jose","SJC","2022-12-30","198","9","2.73","5","6","0.00","0.10","0","0.1111111111111111","0","Flight with Hotel","0.07","0.8333333333333334","0","6","6","6","2","813.5900000000000000","2085.00","2749.95","119.33","3186.94","549.99","business traveller","1 Night Free With Hotel"
"547201","F","26","false","false","usa","los angeles","LAX","2023-01-23","87","8","1.36","0","1","0.20","0.05","0.125","0.125","0","Hotel Only","0.03","0","0","1","1","1","0","","2208.00","0.00","138.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"569534","F","49","true","false","canada","ottawa","YOW","2023-02-03","114","9","1.59","5","2","0.15","0.05","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.03","0.4","0","2","2","5","3","524.6750000000000000","534.00","3463.81","182.00","1917.10","461.15","Normal traveller","Free Checked Bag"
"513823","F","46","true","false","usa","new york","LGA","2023-01-06","79","8","1.23","0","0","0.05","0.15","0.125","0.25","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"489635","M","49","false","false","usa","fresno","FAT","2022-12-25","217","9","2.98","5","5","0.40","0.00","0.1111111111111111","0","0","Flight with Hotel","0.07","1","0","5","5","5","2","895.8960000000000000","1316.00","2911.40","142.80","3530.47","632.70","Normal traveller","1 Night Free With Hotel"
"496016","F","43","true","false","usa","new york","JFK","2022-12-28","223","9","3.09","5","5","0.23","0.08","0.2222222222222222","0.3333333333333333","0","Flight with Hotel","0.08","1","0","5","5","5","3","611.2360000000000000","1919.70","1088.86","175.20","1173.46","220.04","Normal traveller","1 Night Free With Hotel"
"448467","F","38","false","false","canada","halifax","YAW","2022-12-04","130","10","1.61","0","3","0.10","0.12","0.3","0.3","0","Hotel Only","0.03","0","0","3","3","3","0","","5480.80","0.00","185.67","0.00","0.00","Normal traveller","Exclusive Discount"
"458725","F","18","false","false","usa","montgomery","MXF","2022-12-09","104","10","1.31","0","1","0.15","0.08","0.2","0.3","0","Hotel Only","0.02","0","0","1","1","1","0","","266.00","0.00","70.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"516127","F","31","true","false","usa","denver","DEN","2023-01-07","59","8","0.91","0","0","0.05","0.10","0.125","0.125","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"589822","F","21","false","false","usa","columbus","CMH","2023-02-12","53","8","0.83","0","0","0.00","0.00","0","0","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"258451","F","23","false","false","usa","miami","OPF","2022-07-22","220","12","2.99","1","3","0.15","0.00","0.25","0.08333333333333333","1","Flight with Hotel","0.07","0.3333333333333333","0.3333333333333333","3","3","3","0","","7628.00","0.00","218.67","0.00","0.00","young frequent traveller","Free Hotel Meals"
"527445","M","18","false","false","usa","los angeles","LAX","2023-01-13","58","8","0.91","0","0","0.10","0.05","0.125","0.125","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"482602","F","45","false","false","usa","chicago","MDW","2022-12-21","214","9","2.94","5","3","0.05","0.10","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.07","0.6","0","3","3","5","2","330.2433333333333333","598.00","3535.48","117.67","955.89","284.18","Normal traveller","Free Checked Bag"
"528461","F","27","false","false","usa","phoenix","LUF","2023-01-13","140","8","2.20","0","0","0.15","0.00","0.25","0","0","No Activity","0.05","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"621113","F","29","false","false","usa","new york","LGA","2023-02-26","169","8","2.60","0","0","0.20","0.20","0.125","0.125","0","No Activity","0.06","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"576677","F","53","true","false","canada","toronto","YZD","2023-02-06","396","9","16.04","5","5","0.30","0.05","0.2222222222222222","0.3333333333333333","1","Flight with Hotel","0.47","1","0.2","5","5","5","2","356.6220000000000000","1329.00","411.66","153.20","518.17","90.82","Normal traveller","No Cancellation Fee"
"596329","F","21","false","false","usa","phoenix","PHX","2023-02-15","62","9","0.87","0","0","0.18","0.15","0.2222222222222222","0.2222222222222222","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"591328","F","38","false","false","usa","newark","EWR","2023-02-13","53","8","0.81","0","0","0.25","0.20","0.125","0.125","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"527133","F","48","false","false","usa","lubbock","LBB","2023-01-12","461","9","16.89","5","6","0.00","0.22","0.1111111111111111","0.4444444444444444","1","Flight with Hotel","0.49","0.8333333333333334","0.16666666666666666","6","6","6","5","616.5740000000000000","1552.40","1641.87","114.33","1900.71","328.37","business traveller","No Cancellation Fee"
"541389","F","30","false","false","usa","detroit","YIP","2023-01-20","142","9","1.96","5","3","0.15","0.00","0.1111111111111111","0","0","Flight with Hotel","0.04","0.6","0","3","3","5","4","798.5100000000000000","1068.00","2105.02","117.67","2256.37","421.00","young frequent traveller","Free Checked Bag"
"569107","F","20","false","false","usa","indianapolis","IND","2023-02-02","96","8","1.50","0","0","0.15","0.00","0.25","0","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"485658","F","32","false","false","usa","los angeles","LAX","2022-12-23","610","9","18.96","5","5","0.25","0.00","0.2222222222222222","0.1111111111111111","1","Flight with Hotel","0.55","1","0.2","5","5","5","5","626.5920000000000000","725.00","2407.96","115.00","2812.81","481.59","young frequent traveller","No Cancellation Fee"
"510694","M","46","false","false","usa","anchorage","ANC","2023-01-05","492","9","17.35","5","5","0.00","0.15","0.1111111111111111","0.2222222222222222","1","Flight with Hotel","0.51","1","0.2","5","5","5","2","971.5820000000000000","997.60","3803.91","119.00","3859.02","760.78","Normal traveller","No Cancellation Fee"
"567114","F","52","true","false","canada","ottawa","YOW","2023-02-01","72","8","1.12","0","0","0.10","0.05","0.125","0.125","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"427426","F","37","false","false","usa","san diego","SAN","2022-11-22","171","11","1.94","4","2","0.20","0.08","0.18181818181818182","0.18181818181818182","0","Flight with Hotel","0.04","0.5","0","2","2","4","4","287.4550000000000000","183.00","1418.12","58.00","2143.76","354.53","Normal traveller","Free Checked Bag"
"543620","F","37","false","false","usa","modesto","MOD","2023-01-21","150","8","2.36","0","0","0.20","0.00","0.25","0","0","No Activity","0.06","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"536474","F","38","false","false","usa","reno","RNO","2023-01-17","576","9","29.36","5","4","0.00","0.00","0.2222222222222222","0.2222222222222222","2","Flight with Hotel","0.87","0.8","0.4","3","3","5","2","620.3033333333333333","1304.00","5362.99","254.67","8448.52","1072.60","Normal traveller","No Cancellation Fee"
"515514","F","20","true","false","usa","newport news","PHF","2023-01-07","115","8","1.77","0","0","0.00","0.12","0","0.375","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"540819","M","43","false","false","usa","cincinnati","LUK","2023-01-19","385","9","15.88","5","5","0.13","0.18","0.3333333333333333","0.3333333333333333","1","Flight with Hotel","0.46","1","0.2","5","5","5","2","563.3820000000000000","1216.50","1494.48","133.20","1835.83","316.18","Normal traveller","No Cancellation Fee"
"600515","F","37","true","false","canada","toronto","YZD","2023-02-17","429","9","16.50","5","5","0.08","0.05","0.3333333333333333","0.2222222222222222","1","Flight with Hotel","0.48","1","0.2","5","5","5","5","838.7060000000000000","1899.70","2218.39","171.20","2410.61","448.51","Normal traveller","No Cancellation Fee"
"489730","F","43","false","false","usa","el paso","BIF","2022-12-25","146","9","2.04","5","3","0.10","0.15","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.05","0.6","0","3","3","5","3","1145.7133333333333333","2027.35","1995.80","117.33","2391.35","399.16","Normal traveller","Exclusive Discount"
"527689","M","20","false","false","usa","new orleans","NBG","2023-01-13","169","8","2.64","0","1","0.20","0.05","0.125","0.125","0","Hotel Only","0.06","0","0","1","1","1","0","","2000.70","0.00","162.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"591478","F","20","false","false","usa","new york","JFK","2023-02-13","91","8","1.42","0","2","0.45","0.10","0.125","0.125","0","Hotel Only","0.03","0","0","2","2","2","0","","2951.00","0.00","174.00","0.00","0.00","young frequent traveller","Free Hotel Meals"
"492209","F","42","true","false","canada","montreal","YUL","2022-12-26","138","9","1.90","5","3","0.00","0.10","0","0.1111111111111111","0","Flight with Hotel","0.04","0.6","0","3","3","5","1","383.7733333333333333","743.60","3108.56","130.00","1285.68","353.69","Normal traveller","Free Checked Bag"
"525722","F","51","false","false","usa","phoenix","LUF","2023-01-12","184","9","2.54","5","4","0.12","0.08","0.3333333333333333","0.2222222222222222","0","Flight with Hotel","0.06","0.8","0","4","4","5","1","522.7100000000000000","1061.10","1971.70","219.75","1561.64","302.85","Normal traveller","1 Night Free With Hotel"
"532073","F","41","false","false","usa","atlanta","ATL","2023-01-15","148","9","2.02","5","3","0.25","0.00","0.2222222222222222","0","0","Flight with Hotel","0.05","0.6","0","3","3","5","3","834.8066666666666667","1889.00","993.15","198.00","1209.37","207.03","Normal traveller","Free Checked Bag"
"491995","M","18","false","false","usa","new orleans","NBG","2022-12-26","442","9","16.66","1","3","0.15","0.00","0.2222222222222222","0.1111111111111111","1","Flight with Hotel","0.49","0.3333333333333333","0.3333333333333333","3","3","3","0","","7354.00","0.00","505.67","0.00","0.00","young frequent traveller","No Cancellation Fee"
"538641","M","37","true","false","canada","toronto","YYZ","2023-01-18","380","9","17.31","5","5","0.05","0.10","0.3333333333333333","0.3333333333333333","2","Flight with Hotel","0.51","1","0.4","5","5","5","2","705.5320000000000000","2552.40","905.66","241.80","1166.76","181.13","Normal traveller","No Cancellation Fee"
"537413","F","49","true","false","canada","montreal","YMX","2023-01-18","214","9","3.94","5","3","0.13","0.13","0.3333333333333333","0.3333333333333333","1","Flight with Hotel","0.10","0.6","0.2","3","3","5","4","855.1266666666666667","1684.00","1656.48","168.67","1777.01","331.30","Normal traveller","Free Checked Bag"
"515586","F","55","false","false","usa","san diego","SAN","2023-01-07","133","9","1.87","5","3","0.10","0.10","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.04","0.6","0","3","3","5","3","1168.3533333333333333","1714.00","2781.70","311.33","3269.69","556.34","Normal traveller","Free Checked Bag"
"530599","F","26","false","false","usa","dallas","DAL","2023-01-14","88","8","1.36","0","1","0.08","0.10","0.25","0.125","0","Hotel Only","0.03","0","0","1","1","1","0","","1640.00","0.00","205.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"506807","F","43","true","false","usa","los angeles","LAX","2023-01-03","208","9","2.86","5","3","0.18","0.10","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.07","0.6","0","3","3","5","1","777.8500000000000000","1206.00","2024.21","241.33","2410.00","441.17","Normal traveller","Free Checked Bag"
"497077","F","43","false","false","usa","san jose","SJC","2022-12-28","579","9","29.96","6","7","0.10","0.05","0.3333333333333333","0.3333333333333333","2","Flight with Hotel","0.89","0.8571428571428571","0.2857142857142857","7","7","7","1","2035.9080000000000000","7430.70","5421.72","134.29","5830.76","1098.11","business traveller","No Cancellation Fee"
"520397","F","44","true","false","usa","austin","AUS","2023-01-09","391","9","15.92","5","3","0.10","0.00","0.2222222222222222","0.1111111111111111","1","Flight with Hotel","0.46","0.6","0.2","2","2","5","3","751.2750000000000000","644.00","1484.32","161.00","1661.10","296.86","Normal traveller","Free Checked Bag"
"495603","F","29","true","false","usa","san francisco","SFO","2022-12-28","163","9","2.24","5","5","0.08","0.00","0.2222222222222222","0","0","Flight with Hotel","0.05","0.6666666666666666","0","5","5","6","1","1504.8400000000000000","5771.00","1997.79","152.20","2265.13","399.56","young frequent traveller","Free Checked Bag"
"539883","F","47","false","false","usa","new york","JFK","2023-01-19","135","9","1.87","4","4","0.08","0.00","0.2222222222222222","0","0","Flight with Hotel","0.04","0.6","0","4","4","5","5","476.4833333333333333","1873.00","556.01","200.50","791.20","139.60","Normal traveller","Free Checked Bag"
"544406","F","46","true","false","usa","bakersfield","BFL","2023-01-21","320","9","15.93","5","4","0.23","0.00","0.3333333333333333","0.1111111111111111","1","Flight with Hotel","0.46","0.8","0.2","4","4","5","2","967.5425000000000000","2530.00","1856.31","237.50","2165.69","390.54","Normal traveller","No Cancellation Fee"
"497915","F","39","true","false","usa","tucson","DMA","2022-12-29","152","9","2.09","5","5","0.20","0.08","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.05","1","0","5","5","5","5","727.6760000000000000","2174.75","1391.82","296.80","1576.53","282.28","Normal traveller","1 Night Free With Hotel"
"488462","F","45","true","false","canada","toronto","YTZ","2022-12-24","184","9","2.54","5","6","0.05","0.08","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.06","0.8333333333333334","0","6","6","6","2","635.9960000000000000","1980.35","1345.98","143.67","1687.68","269.20","business traveller","1 Night Free With Hotel"
"475467","F","36","false","false","usa","san antonio","SAT","2022-12-17","127","9","1.76","3","3","0.10","0.13","0.2222222222222222","0.2222222222222222","0","Flight with Hotel","0.04","1","0","3","3","3","3","980.4633333333333333","1920.30","959.46","254.00","1859.92","325.46","Normal traveller","Free Checked Bag"
"229009","F","18","false","false","usa","stockton","SCK","2022-06-27","264","10","13.42","6","4","0.30","0.00","0.3","0.2","2","Flight with Hotel","0.39","0.6666666666666666","0.3333333333333333","2","2","6","1","767.8150000000000000","474.00","5226.15","149.50","8873.12","892.12","young frequent traveller","No Cancellation Fee"
"531475","M","18","false","false","canada","toronto","YTZ","2023-01-15","73","9","1.02","0","0","0.15","0.10","0.3333333333333333","0.1111111111111111","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"576668","F","18","false","false","usa","baton rouge","BTR","2023-02-06","208","9","2.86","0","0","0.08","0.10","0.3333333333333333","0.1111111111111111","0","No Activity","0.07","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"644870","F","48","false","false","usa","bakersfield","BFL","2023-03-07","165","9","2.25","3","4","0.00","0.20","0","0.2222222222222222","0","Flight with Hotel","0.05","0.4","0","4","4","5","4","990.0050000000000000","2186.50","1539.35","131.25","3194.95","513.12","Normal traveller","Free Checked Bag"
"361759","F","53","true","false","canada","winnipeg","YWG","2022-10-13","169","12","1.74","5","3","0.16","0.07","0.3333333333333333","0.25","0","Flight with Hotel","0.04","0.6","0","3","3","5","4","532.3400000000000000","295.70","6636.65","79.67","3337.05","829.72","Normal traveller","Free Checked Bag"
"647862","F","18","false","false","canada","calgary","YYC","2023-03-09","115","9","1.60","0","1","0.20","0.08","0.1111111111111111","0.3333333333333333","0","Hotel Only","0.03","0","0","1","1","1","0","","1016.00","0.00","254.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"478188","M","30","false","false","usa","denver","DEN","2022-12-19","104","9","1.44","3","4","0.00","0.05","0","0.1111111111111111","0","Flight with Hotel","0.03","0.75","0","4","4","4","2","538.0333333333333333","1051.00","988.10","109.50","1915.03","329.37","young frequent traveller","Free Checked Bag"
"555075","F","18","false","false","usa","memphis","MEM","2023-01-26","62","8","0.96","0","0","0.12","0.00","0.375","0","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"513322","F","51","false","false","usa","new york","LGA","2023-01-06","163","9","2.25","3","3","0.00","0.00","0","0","0","Flight with Hotel","0.05","1","0","3","3","3","3","799.5533333333333333","695.00","1703.66","189.00","3116.07","567.89","Normal traveller","Free Checked Bag"
"510828","F","22","false","false","usa","new york","LGA","2023-01-05","104","9","1.43","0","0","0.20","0.00","0.2222222222222222","0","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"506347","F","18","false","false","usa","los angeles","LAX","2023-01-02","74","9","1.03","0","0","0.10","0.10","0.1111111111111111","0.1111111111111111","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"629345","F","18","false","false","usa","new orleans","NBG","2023-03-01","205","9","2.82","0","1","0.15","0.20","0.1111111111111111","0.1111111111111111","0","Hotel Only","0.07","0","0","1","1","1","0","","6588.00","0.00","549.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"527541","F","42","true","false","canada","london","YXU","2023-01-13","93","9","1.28","0","1","0.08","0.00","0.2222222222222222","0","0","Hotel Only","0.02","0","0","1","1","1","0","","550.00","0.00","50.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"529216","F","26","false","false","usa","new orleans","NBG","2023-01-14","100","8","1.55","0","1","0.08","0.20","0.25","0.125","0","Hotel Only","0.03","0","0","1","1","1","0","","1572.00","0.00","131.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"602953","F","41","false","false","usa","memphis","MEM","2023-02-18","443","10","15.96","6","5","0.10","0.05","0.3","0.2","1","Flight with Hotel","0.46","0.8333333333333334","0.16666666666666666","5","5","6","3","1009.8240000000000000","2958.20","2298.16","259.20","2278.66","383.03","business traveller","No Cancellation Fee"
"543696","F","18","false","false","canada","toronto","YYZ","2023-01-21","66","8","1.04","0","0","0.15","0.10","0.125","0.25","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"504320","F","31","false","false","usa","indianapolis","IND","2023-01-01","147","9","2.04","3","3","0.10","0.08","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.05","1","0","3","3","3","2","748.7466666666666667","949.75","1262.24","160.67","2378.44","420.75","young frequent traveller","Free Checked Bag"
"619971","F","39","true","false","usa","san diego","NZY","2023-02-25","83","8","1.29","0","1","0.13","0.00","0.25","0","0","Hotel Only","0.02","0","0","1","1","1","0","","274.00","0.00","137.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"407118","F","52","true","false","usa","new york","JFK","2022-11-11","158","10","2.86","6","6","0.00","0.15","0.1","0.2","1","Flight with Hotel","0.07","1","0.16666666666666666","6","6","6","3","2014.9133333333333333","7897.00","4192.48","193.83","1567.27","419.47","business traveller","No Cancellation Fee"
"386469","F","18","false","false","usa","stockton","SCK","2022-10-30","122","10","1.51","0","1","0.30","0.00","0.1","0","0","Hotel Only","0.03","0","0","1","1","1","0","","4970.00","0.00","497.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"595852","F","54","false","false","canada","montreal","YMX","2023-02-15","163","9","2.23","3","3","0.35","0.10","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.05","1","0","3","3","3","3","401.5233333333333333","567.00","637.57","172.67","1099.60","212.52","Normal traveller","Free Checked Bag"
"491182","F","47","false","false","canada","montreal","YUL","2022-12-25","233","10","2.87","6","6","0.10","0.00","0.2","0","0","Flight with Hotel","0.07","1","0","6","6","6","3","572.3900000000000000","1741.00","1692.30","147.50","1587.60","282.22","business traveller","1 Night Free With Hotel"
"518645","F","23","true","false","usa","newark","EWR","2023-01-09","88","8","1.37","0","0","0.10","0.05","0.125","0.125","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"480690","F","47","false","false","usa","louisville","LOU","2022-12-20","206","10","2.55","6","5","0.08","0.05","0.2","0.1","0","Flight with Hotel","0.06","0.8333333333333334","0","5","5","6","2","752.1800000000000000","2653.30","1571.55","201.60","1529.89","263.58","business traveller","No Cancellation Fee"
"503918","F","27","false","false","usa","new york","JFK","2023-01-01","84","9","1.16","0","0","0.08","0.05","0.3333333333333333","0.1111111111111111","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"599651","F","43","true","false","usa","shreveport","SHV","2023-02-17","63","9","0.88","0","0","0.10","0.20","0.3333333333333333","0.1111111111111111","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Exclusive Discount"
"525379","F","17","false","false","usa","long beach","LGB","2023-01-12","58","8","0.89","0","0","0.15","0.05","0.5","0.25","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"523710","F","43","false","false","usa","fort worth","FTW","2023-01-11","139","9","1.94","3","3","0.33","0.10","0.2222222222222222","0.2222222222222222","0","Flight with Hotel","0.04","1","0","3","3","3","2","782.2000000000000000","1189.00","1157.60","113.67","2325.76","385.87","Normal traveller","Free Checked Bag"
"508731","F","55","true","false","usa","norfolk","NGU","2023-01-03","177","9","2.44","3","4","0.17","0.10","0.3333333333333333","0.3333333333333333","0","Flight with Hotel","0.06","0.75","0","4","4","4","4","797.7666666666666667","6541.00","781.22","171.25","1567.43","264.10","Normal traveller","Free Checked Bag"
"621085","F","49","false","false","usa","minneapolis","MSP","2023-02-26","70","8","1.10","0","1","0.25","0.10","0.125","0.125","0","Hotel Only","0.02","0","0","1","1","1","0","","735.00","0.00","105.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"478146","F","49","true","false","usa","dallas","DAL","2022-12-19","343","9","15.32","3","3","0.25","0.15","0.2222222222222222","0.3333333333333333","1","Flight with Hotel","0.45","0.5","0.25","2","2","4","4","544.3900000000000000","551.00","3539.23","131.00","2041.33","648.27","Normal traveller","Free Checked Bag"
"590659","F","36","false","false","usa","milwaukee","MKE","2023-02-13","83","8","1.29","0","1","0.23","0.00","0.25","0","0","Hotel Only","0.02","0","0","1","1","1","0","","360.00","0.00","90.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"589008","F","18","false","false","canada","halifax","YAW","2023-02-12","100","9","1.39","0","0","0.00","0.08","0","0.2222222222222222","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"531803","F","24","false","false","usa","detroit","YIP","2023-01-15","93","8","1.45","0","0","0.13","0.00","0.25","0","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"548120","F","48","false","false","usa","tampa","MCF","2023-01-23","135","9","1.84","3","2","0.18","0.10","0.3333333333333333","0.1111111111111111","0","Flight with Hotel","0.04","0.6666666666666666","0","2","2","3","3","553.2800000000000000","317.10","939.49","161.50","1954.93","334.02","Normal traveller","Free Checked Bag"
"559775","F","47","true","false","usa","san antonio","RND","2023-01-29","189","9","2.61","3","3","0.20","0.15","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.06","1","0","3","3","3","3","967.8900000000000000","2302.30","583.67","162.00","1135.70","194.56","Normal traveller","Free Checked Bag"
"517543","F","45","true","false","canada","vancouver","YVR","2023-01-08","122","9","1.70","0","0","0.05","0.00","0.3333333333333333","0","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Exclusive Discount"
"590397","F","18","false","false","usa","memphis","MEM","2023-02-12","93","8","1.43","0","2","0.11","0.05","0.5","0.125","0","Hotel Only","0.03","0","0","2","2","2","0","","2865.00","0.00","160.50","0.00","0.00","young frequent traveller","Exclusive Discount"
"537975","M","27","false","false","usa","santa ana","SNA","2023-01-18","61","8","0.95","0","1","0.18","0.10","0.375","0.125","0","Hotel Only","0.01","0","0","1","1","1","0","","360.00","0.00","60.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"472614","F","40","false","false","canada","toronto","YYZ","2022-12-16","173","9","2.41","3","3","0.08","0.00","0.2222222222222222","0","0","Flight with Hotel","0.06","1","0","3","3","3","3","576.0000000000000000","836.00","881.19","226.33","1486.51","297.33","Normal traveller","Free Checked Bag"
"506990","F","26","false","false","usa","lubbock","LBB","2023-01-03","156","9","2.12","0","0","0.18","0.00","0.3333333333333333","0","0","No Activity","0.05","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"554450","F","25","false","false","usa","boston","BOS","2023-01-26","98","9","1.34","0","0","0.10","0.08","0.1111111111111111","0.2222222222222222","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
